"","PERIODO_OFICIALIZACION","SUBREGIMEN","REGION_ORIGEN","PAIS_ORIGEN_DESC","REGION_PROCEDENCIA","PAIS_PROCEDENCIA_DESC","MEDIO_TRANSPORTE_DESC","ADUANA_DESC","REGION_ADUANA","UNIDAD_DESC","CAPITULO","PARTIDA","CANTIDAD_UNIDAD","KILOS_NETOS","MONTO_FOB_DOLAR","CANAL"
"3031",201702,"IC04","XX","TAIWAN","XX","TAIWAN","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8711",160,25144.38,205075,"V"
"3032",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",1762,24645.02,65160.26,"R"
"3033",201703,"IC04","UE","ITALIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8539",1158155,4292.6,152423.84,"R"
"3034",201701,"IC04","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8528",233,4141,178217,"R"
"3035",201703,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","87","8703",9,10350,52041.87,"N"
"3036",201702,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8501",237642,335.48,131517.12,"R"
"3037",201702,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8528",19800,17808,663894,"R"
"3038",201703,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8542",13824,32.26,65088,"V"
"3039",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","87","8703",8,10420,173970.36,"V"
"3040",201703,"IC04","CN","CHINA","XX","COREA_REPUBLICANA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8507",135000,4707.7,362933.92,"V"
"3041",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8523",101600,308.6,180295.55,"V"
"3042",201701,"IG04","UE","FRANCIA","UE","REP_FED_DE_ALEMANIA","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8511",148830,9200.69,72565.63,"N"
"3043",201703,"IC04","UE","ESPANA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8515",30,15750,290030.32,"N"
"3044",201702,"IC05","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8701",81,7238.16,50220,"V"
"3045",201701,"IG04","CN","CHINA","CN","CHINA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"UNIDAD","85","8543",26445,14192.1,122687.34,"R"
"3046",201701,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8501",14832,2585,69427.98,"V"
"3047",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","BELGICA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"UNIDAD","87","8704",1,8897,70450,"V"
"3048",201702,"IC05","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",22500,14850,48825,"V"
"3049",201702,"IC05","XX","COREA_REPUBLICANA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8525",10000,15.7,124872.1,"R"
"3050",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8701",6,23500,77670,"N"
"3051",201701,"IC04","IN","INDIA","IN","INDIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8502",136,4752,65960,"R"
"3052",201703,"IG03","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8526",34500,22106.67,192658.48,"N"
"3053",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",1320,35640,112570.2,"V"
"3054",201701,"IC04","IN","INDIA","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8517",200,100,50449.49,"N"
"3055",201703,"IC05","UE","FRANCIA","UE","FRANCIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8509",1941,2814.45,43327.37,"R"
"3056",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8518",20020,1053.99,56348.53,"V"
"3057",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8514",24,2376,96664.63,"V"
"3058",201702,"IC05","MS","BRASIL","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"UNIDAD","87","8704",51,422487,4464112,"V"
"3059",201702,"IC05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"UNIDAD","87","8701",30,98030,711557.42,"N"
"3060",201703,"IC04","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",15,27827,387615,"V"
"3061",201702,"IG04","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8706",137,674115,5141143.99,"N"
"3062",201702,"IG04","UE","AUSTRIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",2,5040,118936,"N"
"3063",201702,"IG05","XX","TAILANDIA","XX","TAILANDIA","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8512",1418,988.02,59091.22,"N"
"3064",201701,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8543",610,1377.74,74078.4,"N"
"3065",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"UNIDAD","82","8211",173004,5344.27,64225.77,"N"
"3066",201703,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",323,510634.89,8279540,"V"
"3067",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",363,532768,2918121.94,"N"
"3068",201701,"IG04","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",1222,1300978,11515947.12,"N"
"3069",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8502",1581,736062,5572055.02,"R"
"3070",201701,"IG05","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","87","8701",64,14572.76,238878.99,"N"
"3071",201703,"IG05","NA","MEXICO","NA","MEXICO","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",788,1091946,9674368,"N"
"3072",201703,"IC04","CN","CHINA","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8705",1,55800,325000,"N"
"3073",201702,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",315,510353,7129122,"V"
"3074",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","SANTA_FE","DIR_REG_AD_HIDROV,"UNIDAD","85","8507",4888,77784.54,199786.35,"R"
"3075",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",6,12310,302825,"N"
"3076",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"UNIDAD","87","8701",68,566521,5829071,"N"
"3077",201703,"IG04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",4,9970,212665,"N"
"3078",201703,"IC04","IN","INDIA","IN","INDIA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","87","8701",41,52200,326173,"N"
"3079",201701,"IG04","UE","HUNGRIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",14,19607,300671,"V"
"3080",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"UNIDAD","87","8701",53,405907,4777988,"V"
"3081",201701,"IG04","UE","REP_FED_DE_ALEMANIA","UE","BELGICA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8704",1,10369,78019,"V"
"3082",201703,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8518",1198,3205.77,78638.44,"R"
"3083",201701,"IG04","UE","ESPANA","UE","ESPANA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",65,108140,1508144,"V"
"3084",201703,"IG04","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8701",36,213659,1691373.73,"N"
"3085",201703,"IC04","XX","VIETNAM","NA","ESTADOS_UNIDOS","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8518",2304,3977.22,46080.08,"R"
"3086",201702,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8517",2520,3628.88,224127.5,"R"
"3087",201703,"IC04","UE","REP_FED_DE_ALEMANIA","UE","BELGICA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8705",1,330488,2044588.05,"R"
"3088",201703,"IC04","IN","INDIA","IN","INDIA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8501",850,8910,62400,"R"
"3089",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8507",750,26400,135600,"R"
"3090",201701,"IC04","CN","CHINA","CN","CHINA","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8515",290,2637,51778,"N"
"3091",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8516",149678,12306.46,113421.74,"R"
"3092",201701,"IG05","MS","BRASIL","MS","BRASIL","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",2101,2297945,23148136,"V"
"3093",201702,"IG05","MS","BRASIL","MS","BRASIL","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",385,436587,4449415,"N"
"3094",201701,"IC01","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","PROPIOS_MEDIOS","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","88","8802",1,2223,754500,"R"
"3095",201702,"IC04","MS","BRASIL","MS","BRASIL","PROPIOS_MEDIOS","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","87","8716",5,48369,191700,"N"
"3096",201701,"IG04","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8701",32,224207,1869248.79,"N"
"3097",201702,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",54,64800,525084.47,"N"
"3098",201702,"IC05","CN","CHINA","MS","URUGUAY","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8518",1708,855,58498.76,"R"
"3099",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"UNIDAD","82","8211",106710,4922.72,64762.89,"N"
"3100",201702,"IC04","UE","PAISES_BAJOS","UE","BELGICA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",21,26100,290394.59,"N"
"3101",201701,"IC04","UE","PAISES_BAJOS","UE","BELGICA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",7,8270,82637.01,"N"
"3102",201703,"IC04","CN","CHINA","CN","CHINA","CAMION","VILLA_CONSTITUCION","DIR_REG_AD_HIDROV,"UNIDAD","87","8711",2673,327302.01,1891768.6,"V"
"3103",201703,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8543",52400,1481.06,168536,"R"
"3104",201702,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8528",1230,9483.42,1502463.75,"R"
"3105",201702,"IG05","MS","BRASIL","MS","BRASIL","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","87","8701",13,71217,898869.33,"N"
"3106",201702,"IC04","XX","TAIWAN","NA","ESTADOS_UNIDOS","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8543",3500,601.26,62958.6,"R"
"3107",201702,"IC04","UE","FRANCIA","UE","ITALIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8502",1,91450,1683697.16,"R"
"3108",201701,"IG05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"UNIDAD","87","8702",43,738310,9579895.18,"N"
"3109",201701,"IG05","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"UNIDAD","87","8704",4,13760,113345.04,"N"
"3110",201702,"IC04","UE","REP_FED_DE_ALEMANIA","UE","BELGICA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8705",1,48000,210908.77,"R"
"3111",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"UNIDAD","85","8507",294,12444,41688.08,"R"
"3112",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8701",2,45000,208560,"V"
"3113",201701,"IG04","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8711",1500,129651,1558500,"N"
"3114",201703,"IG04","UE","REP_FED_DE_ALEMANIA","UE","BELGICA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8701",3,24093,204738,"V"
"3115",201703,"IG05","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8701",2,15680,156896.58,"V"
"3116",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8543",43000,14253,307450,"R"
"3117",201703,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","88","8802",2,760,168969.62,"R"
"3118",201701,"IG04","CN","CHINA","CN","CHINA","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8711",120,15180,111240,"R"
"3119",201703,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8536",713.64,713.64,210025.28,"V"
"3120",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8544",6217.44,6217.44,256206.38,"N"
"3121",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","87","8708",3689.21,3689.21,159668.26,"N"
"3122",201703,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8536",867.22,867.22,69265.13,"V"
"3123",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8505",1517.7,1517.7,83794.41,"V"
"3124",201703,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8536",8193.36,8193.36,542862.37,"V"
"3125",201702,"IC04","XX","JAPON","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8536",263.96,263.96,52005.09,"R"
"3126",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","83","8301",443.37,443.37,69349,"N"
"3127",201703,"IC04","UE","ITALIA","UE","ITALIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8537",1593.2,1593.2,151526.33,"R"
"3128",201703,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8529",320.17,320.17,129979.95,"V"
"3129",201702,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8536",339.85,339.85,108477.24,"V"
"3130",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","87","8708",7082.26,7082.26,214277.39,"N"
"3131",201702,"IC04","UE","ITALIA","UE","ITALIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8537",2684.47,2684.47,267643.86,"R"
"3132",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","87","8714",902.71,902.71,59516.8,"V"
"3133",201701,"IC04","MS","BRASIL","MS","BRASIL","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8537",258.68,258.68,55875.71,"N"
"3134",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","82","8208",613.89,613.89,47326.3,"V"
"3135",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","82","8208",1251.33,1251.33,40209.98,"V"
"3136",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","82","8208",426.19,426.19,76077.45,"N"
"3137",201703,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8544",168.42,168.42,63759.47,"V"
"3138",201701,"IC04","UE","ITALIA","UE","ITALIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8536",1149.97,1149.97,105389.75,"R"
"3139",201701,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8517",3496.68,3496.68,175839.65,"V"
"3140",201703,"IC34","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8544",17.45,17.45,151491.84,"R"
"3141",201703,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8536",536.95,536.95,69803.91,"N"
"3142",201701,"IC04","XX","VIETNAM","XX","VIETNAM","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8517",288.85,288.85,200963.18,"V"
"3143",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8531",299.35,299.35,42905.02,"V"
"3144",201701,"IC04","MS","BRASIL","MS","BRASIL","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","82","8207",963.89,963.89,45827.51,"N"
"3145",201702,"IC04","CN","CHINA","CN","CHINA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8536",851.11,851.11,96750.69,"V"
"3146",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8538",176.44,176.44,45410.24,"V"
"3147",201701,"IC04","UE","FRANCIA","UE","FRANCIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8538",311.87,311.87,44481.85,"N"
"3148",201701,"IC04","UE","FRANCIA","UE","FRANCIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","82","8208",240,240,145480.23,"V"
"3149",201702,"IC04","NA","ESTADOS_UNIDOS","NA","MEXICO","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8536",80.99,80.99,56338.52,"R"
"3150",201702,"IC04","UE","AUSTRIA","MS","BRASIL","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8530",69.85,69.85,76308.92,"R"
"3151",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","82","8205",745.1,745.1,64103.49,"V"
"3152",201701,"IC04","XX","JAPON","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","82","8208",56.43,56.43,44416.21,"V"
"3153",201701,"IC04","UE","SUECIA","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","82","8209",79.54,79.54,63597.89,"V"
"3154",201703,"IC04","UE","HUNGRIA","UE","REP_FED_DE_ALEMANIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8529",694,694,66587.27,"V"
"3155",201701,"IC24","UE","FRANCIA","MS","URUGUAY","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","88","8803",143,143,56207.62,"N"
"3156",201702,"IC04","CN","CHINA","UE","BELGICA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8537",40.66,40.66,41939.45,"R"
"3157",201702,"IC04","XX","INDONESIA","UE","FRANCIA","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8538",183.83,183.83,58091.64,"R"
"3158",201702,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","AVION","EZEIZA","DIRECCION_ADUANA_DE_EZEIZA","KILOGRAMO","85","8543",565,565,116895.12,"V"
"3159",201702,"IC04","CN","CHINA","CN","CHINA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","83","8302",5891.37,5891.37,47033.95,"R"
"3160",201702,"IG05","MS","BRASIL","MS","BRASIL","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8708",268877.08,268877.08,1264968.39,"N"
"3161",201701,"IC05","CN","CHINA","CN","CHINA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","82","8203",8498.85,8498.85,42639.48,"N"
"3162",201702,"IC04","CN","CHINA","CN","CHINA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8714",5855.6,5855.6,46176.4,"R"
"3163",201701,"IC05","XX","JAPON","XX","JAPON","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8714",2126.44,2126.44,127727.34,"R"
"3164",201701,"IC04","MS","BRASIL","MS","BRASIL","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8708",36312.91,36312.91,318782.29,"N"
"3165",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8535",882.6,882.6,108079,"R"
"3166",201701,"IC04","CN","CHINA","CN","CHINA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8708",6557.97,6557.97,57435.5,"R"
"3167",201703,"IG04","MS","BRASIL","MS","BRASIL","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8708",331712.46,331712.46,1911416.78,"N"
"3168",201703,"IC05","CN","CHINA","CN","CHINA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8714",17754.8,17754.8,116639,"R"
"3169",201701,"IG05","MS","BRASIL","MS","BRASIL","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8544",1104.04,1104.04,54770.23,"N"
"3170",201702,"IC05","CN","CHINA","CN","CHINA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8714",57058.26,57058.26,552805.6,"R"
